"7287"	"780"	"81845"	"20190311780"	"6"	"单对"	"20190311"
"7288"	"779"	"49988"	"20190311779"	"5"	"两对"	"20190311"
"7289"	"778"	"46365"	"20190311778"	"6"	"单对"	"20190311"
"7290"	"777"	"36654"	"20190311777"	"6"	"单对"	"20190311"
"7291"	"776"	"92818"	"20190311776"	"6"	"单对"	"20190311"
"7292"	"775"	"72328"	"20190311775"	"6"	"单对"	"20190311"
"7293"	"774"	"29984"	"20190311774"	"6"	"单对"	"20190311"
"7294"	"773"	"40559"	"20190311773"	"6"	"单对"	"20190311"
"7295"	"772"	"82831"	"20190311772"	"6"	"单对"	"20190311"
"7296"	"771"	"95049"	"20190311771"	"6"	"单对"	"20190311"
"7297"	"770"	"45322"	"20190311770"	"6"	"单对"	"20190311"
"7298"	"769"	"91674"	"20190311769"	"7"	"散号"	"20190311"
"7299"	"768"	"83471"	"20190311768"	"7"	"散号"	"20190311"
"7300"	"767"	"14884"	"20190311767"	"5"	"两对"	"20190311"
"7301"	"766"	"79756"	"20190311766"	"6"	"单对"	"20190311"
"7302"	"765"	"98845"	"20190311765"	"6"	"单对"	"20190311"
"7303"	"764"	"40229"	"20190311764"	"6"	"单对"	"20190311"
"7304"	"763"	"06948"	"20190311763"	"7"	"散号"	"20190311"
"7305"	"762"	"44659"	"20190311762"	"6"	"单对"	"20190311"
"7306"	"761"	"46195"	"20190311761"	"7"	"散号"	"20190311"
"7307"	"760"	"68790"	"20190311760"	"7"	"散号"	"20190311"
"7308"	"759"	"26330"	"20190311759"	"6"	"单对"	"20190311"
"7309"	"758"	"76157"	"20190311758"	"6"	"单对"	"20190311"
"7310"	"757"	"28950"	"20190311757"	"7"	"散号"	"20190311"
"7311"	"756"	"19666"	"20190311756"	"4"	"三条"	"20190311"
"7312"	"755"	"26930"	"20190311755"	"7"	"散号"	"20190311"
"7313"	"754"	"50834"	"20190311754"	"7"	"散号"	"20190311"
"7314"	"753"	"03559"	"20190311753"	"6"	"单对"	"20190311"
"7315"	"752"	"93578"	"20190311752"	"7"	"散号"	"20190311"
"7316"	"751"	"21839"	"20190311751"	"7"	"散号"	"20190311"
"7317"	"750"	"87655"	"20190311750"	"6"	"单对"	"20190311"
"7318"	"749"	"75712"	"20190311749"	"6"	"单对"	"20190311"
"7319"	"748"	"02478"	"20190311748"	"7"	"散号"	"20190311"
"7320"	"747"	"02794"	"20190311747"	"7"	"散号"	"20190311"
"7321"	"746"	"29890"	"20190311746"	"6"	"单对"	"20190311"
"7322"	"745"	"27049"	"20190311745"	"7"	"散号"	"20190311"
"7323"	"744"	"27261"	"20190311744"	"6"	"单对"	"20190311"
"7324"	"743"	"37149"	"20190311743"	"7"	"散号"	"20190311"
"7325"	"742"	"89968"	"20190311742"	"5"	"两对"	"20190311"
"7326"	"741"	"75299"	"20190311741"	"6"	"单对"	"20190311"
"7327"	"740"	"09428"	"20190311740"	"7"	"散号"	"20190311"
"7328"	"739"	"79706"	"20190311739"	"6"	"单对"	"20190311"
"7329"	"738"	"88252"	"20190311738"	"5"	"两对"	"20190311"
"7330"	"737"	"32406"	"20190311737"	"7"	"散号"	"20190311"
"7331"	"736"	"81342"	"20190311736"	"7"	"散号"	"20190311"
"7332"	"735"	"55409"	"20190311735"	"6"	"单对"	"20190311"
"7333"	"734"	"29482"	"20190311734"	"6"	"单对"	"20190311"
"7334"	"733"	"22108"	"20190311733"	"6"	"单对"	"20190311"
"7335"	"732"	"13382"	"20190311732"	"6"	"单对"	"20190311"
"7336"	"731"	"23215"	"20190311731"	"6"	"单对"	"20190311"
"7337"	"730"	"48280"	"20190311730"	"6"	"单对"	"20190311"
"7338"	"729"	"51875"	"20190311729"	"6"	"单对"	"20190311"
"7339"	"728"	"12173"	"20190311728"	"6"	"单对"	"20190311"
"7340"	"727"	"78398"	"20190311727"	"6"	"单对"	"20190311"
"7341"	"726"	"12580"	"20190311726"	"7"	"散号"	"20190311"
"7342"	"725"	"98275"	"20190311725"	"7"	"散号"	"20190311"
"7343"	"724"	"05244"	"20190311724"	"6"	"单对"	"20190311"
"7344"	"723"	"85403"	"20190311723"	"7"	"散号"	"20190311"
"7345"	"722"	"58977"	"20190311722"	"6"	"单对"	"20190311"
"7346"	"721"	"63127"	"20190311721"	"7"	"散号"	"20190311"
"7347"	"720"	"79765"	"20190311720"	"6"	"单对"	"20190311"
"7348"	"719"	"55400"	"20190311719"	"5"	"两对"	"20190311"
"7349"	"718"	"70570"	"20190311718"	"5"	"两对"	"20190311"
"7350"	"717"	"06985"	"20190311717"	"7"	"散号"	"20190311"
"7351"	"716"	"67419"	"20190311716"	"7"	"散号"	"20190311"
"7352"	"715"	"09703"	"20190311715"	"6"	"单对"	"20190311"
"7353"	"714"	"95832"	"20190311714"	"7"	"散号"	"20190311"
